3.18	-0.006132280212	-0.3223671409
3.19	-0.007709468254	-0.322349837
3.2	-0.009278693902	-0.3223286002
3.21	-0.0108399773	-0.3223034502
3.22	-0.0123933386	-0.3222744069
3.23	-0.01393879793	-0.3222414901
3.24	-0.01547637545	-0.3222047195
3.25	-0.01700609129	-0.3221641148
3.26	-0.01852796559	-0.3221196956
3.27	-0.02004201847	-0.3220714815
3.28	-0.02154827008	-0.322019492
3.29	-0.02304674054	-0.3219637466
3.3	-0.02453744997	-0.3219042647
3.31	-0.0260204185	-0.3218410658
3.32	-0.02749566624	-0.3217741691
3.33	-0.0289632133	-0.3217035939
3.34	-0.0304230798	-0.3216293594
3.35	-0.03187528584	-0.3215514849
3.36	-0.03331985152	-0.3214699893
3.37	-0.03475679693	-0.321384892
3.38	-0.03618614216	-0.3212962117
3.39	-0.03760790729	-0.3212039676
3.4	-0.03902211241	-0.3211081785
3.41	-0.04042877759	-0.3210088633
3.42	-0.04182792289	-0.3209060408
3.43	-0.04321956837	-0.3207997299
3.44	-0.04460373409	-0.3206899492
3.45	-0.04598044009	-0.3205767175
3.46	-0.04734970641	-0.3204600532
3.47	-0.04871155308	-0.3203399751
3.48	-0.05006600014	-0.3202165016
3.49	-0.05141306759	-0.3200896513
3.5	-0.05275277545	-0.3199594424
3.51	-0.05408514372	-0.3198258935
3.52	-0.05541019239	-0.3196890228
3.53	-0.05672794144	-0.3195488486
3.54	-0.05803841086	-0.3194053892
3.55	-0.05934162061	-0.3192586626
3.56	-0.06063759065	-0.3191086871
3.57	-0.06192634092	-0.3189554807
3.58	-0.06320789137	-0.3187990614
3.59	-0.06448226193	-0.3186394472
3.6	-0.06574947252	-0.318476656
3.61	-0.06700954304	-0.3183107058
3.62	-0.0682624934	-0.3181416143
3.63	-0.06950834349	-0.3179693992
3.64	-0.07074711318	-0.3177940784
3.65	-0.07197882235	-0.3176156696
3.66	-0.07320349084	-0.3174341902
3.67	-0.0744211385	-0.317249658
3.68	-0.07563178518	-0.3170620903
3.69	-0.07683545068	-0.3168715048
3.7	-0.07803215483	-0.3166779189
3.71	-0.07922191741	-0.3164813499
3.72	-0.08040475823	-0.3162818151
3.73	-0.08158069704	-0.3160793318
3.74	-0.08274975361	-0.3158739173
3.75	-0.08391194769	-0.3156655888
3.76	-0.08506729902	-0.3154543633
3.77	-0.08621582731	-0.315240258
3.78	-0.08735755228	-0.3150232898
3.79	-0.08849249363	-0.3148034759
3.8	-0.08962067103	-0.314580833
3.81	-0.09074210415	-0.3143553781
3.82	-0.09185681265	-0.3141271281
3.83	-0.09296481617	-0.3138960996
3.84	-0.09406613434	-0.3136623096
3.85	-0.09516078675	-0.3134257745
3.86	-0.09624879302	-0.3131865112
3.87	-0.09733017273	-0.3129445361
3.88	-0.09840494543	-0.3126998658
3.89	-0.09947313068	-0.3124525168
3.9	-0.100534748	-0.3122025056
3.91	-0.101589817	-0.3119498486
3.92	-0.102638357	-0.311694562
3.93	-0.1036803877	-0.3114366622
3.94	-0.1047159284	-0.3111761655
3.95	-0.1057449987	-0.310913088
3.96	-0.106767618	-0.3106474458
3.97	-0.1077838056	-0.3103792552
3.98	-0.108793581	-0.3101085322
3.99	-0.1097969637	-0.3098352926
4	-0.1107939729	-0.3095595526
4.01	-0.111784628	-0.3092813281
4.02	-0.1127689484	-0.3090006348
4.03	-0.1137469533	-0.3087174886
4.04	-0.1147186622	-0.3084319053
4.05	-0.1156840942	-0.3081439005
4.06	-0.1166432687	-0.30785349
4.07	-0.1175962049	-0.3075606894
4.08	-0.1185429219	-0.3072655142
4.09	-0.1194834391	-0.3069679799
4.1	-0.1204177757	-0.3066681021
4.11	-0.1213459507	-0.3063658962
4.12	-0.1222679835	-0.3060613775
4.13	-0.123183893	-0.3057545614
4.14	-0.1240936984	-0.3054454631
4.15	-0.1249974189	-0.3051340979
4.16	-0.1258950735	-0.3048204811
4.17	-0.1267866812	-0.3045046276
4.18	-0.1276722611	-0.3041865527
4.19	-0.1285518323	-0.3038662713
4.2	-0.1294254137	-0.3035437985
4.21	-0.1302930243	-0.3032191492
4.22	-0.1311546831	-0.3028923384
4.23	-0.1320104089	-0.3025633808
4.24	-0.1328602209	-0.3022322912
4.25	-0.1337041377	-0.3018990846
4.26	-0.1345421784	-0.3015637754
4.27	-0.1353743617	-0.3012263786
4.28	-0.1362007066	-0.3008869085
4.29	-0.1370212317	-0.3005453799
4.3	-0.137835956	-0.3002018072
4.31	-0.1386448982	-0.2998562049
4.32	-0.139448077	-0.2995085875
4.33	-0.1402455112	-0.2991589693
4.34	-0.1410372195	-0.2988073647
4.35	-0.1418232205	-0.298453788
4.36	-0.142603533	-0.2980982533
4.37	-0.1433781756	-0.297740775
4.38	-0.1441471668	-0.2973813672
4.39	-0.1449105254	-0.2970200439
4.4	-0.1456682698	-0.2966568192
4.41	-0.1464204186	-0.2962917072
4.42	-0.1471669904	-0.2959247218
4.43	-0.1479080037	-0.2955558769
4.44	-0.1486434768	-0.2951851864
4.45	-0.1493734284	-0.2948126641
4.46	-0.1500978769	-0.2944383238
4.47	-0.1508168405	-0.2940621793
4.48	-0.1515303379	-0.2936842442
4.49	-0.1522383872	-0.2933045321
4.5	-0.1529410069	-0.2929230568
4.51	-0.1536382153	-0.2925398316
4.52	-0.1543300306	-0.2921548702
4.53	-0.1550164712	-0.2917681859
4.54	-0.1556975553	-0.2913797923
4.55	-0.1563733011	-0.2909897026
4.56	-0.1570437268	-0.2905979302
4.57	-0.1577088505	-0.2902044884
4.58	-0.1583686906	-0.2898093904
4.59	-0.159023265	-0.2894126493
4.6	-0.1596725918	-0.2890142784
4.61	-0.1603166892	-0.2886142907
4.62	-0.1609555752	-0.2882126993
4.63	-0.1615892678	-0.2878095172
4.64	-0.162217785	-0.2874047573
4.65	-0.1628411448	-0.2869984326
4.66	-0.1634593651	-0.2865905558
4.67	-0.164072464	-0.28618114
4.68	-0.1646804591	-0.2857701978
4.69	-0.1652833686	-0.2853577419
4.7	-0.1658812101	-0.2849437852
4.71	-0.1664740015	-0.2845283401
4.72	-0.1670617606	-0.2841114193
4.73	-0.1676445052	-0.2836930355
4.74	-0.1682222531	-0.283273201
4.75	-0.1687950218	-0.2828519284
4.76	-0.1693628292	-0.28242923
4.77	-0.1699256929	-0.2820051183
4.78	-0.1704836305	-0.2815796057
4.79	-0.1710366597	-0.2811527043
4.8	-0.171584798	-0.2807244264
4.81	-0.1721280629	-0.2802947843
4.82	-0.1726664721	-0.2798637902
4.83	-0.1732000431	-0.279431456
